code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
	006408,汇添富消费升级混合,hh,2020年1季度股票投资明细,2020-03-31,	603444,吉比特,3.32%,5.83,"2,392.57"
	006408,汇添富消费升级混合,hh,2020年1季度股票投资明细,2020-03-31,	002695,煌上煌,2.76%,90.00,"1,987.10"
	006408,汇添富消费升级混合,hh,2020年1季度股票投资明细,2020-03-31,	01579,颐海国际,2.51%,33.70,"1,807.47"
	006408,汇添富消费升级混合,hh,2020年1季度股票投资明细,2020-03-31,	03888,金山软件,2.44%,76.10,"1,759.17"
	006408,汇添富消费升级混合,hh,2020年1季度股票投资明细,2020-03-31,	06186,中国飞鹤,2.31%,131.10,"1,665.03"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,6.44%,4.60,"5,110.60"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,4.93%,33.97,"3,913.34"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,4.93%,7.14,"3,912.72"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	000860,顺鑫农业,4.57%,59.05,"3,625.32"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	300357,我武生物,4.47%,79.54,"3,546.82"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,3.28%,37.68,"2,606.33"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	603589,口子窖,3.08%,59.00,"2,440.24"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.79%,68.61,"2,214.73"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	300015,爱尔眼科,2.41%,48.47,"1,908.93"
	000477,广发主题领先混合,hh,2020年1季度股票投资明细,2020-03-31,	002410,广联达,2.38%,44.20,"1,885.83"
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	600436,片仔癀,6.75%,3.24,402.73
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	600521,华海药业,6.03%,14.00,359.88
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,5.78%,0.63,345.24
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	600763,通策医疗,5.34%,2.96,319.03
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,5.22%,3.39,311.59
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	300529,健帆生物,5.04%,3.18,301.05
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	002007,华兰生物,5.02%,6.25,299.38
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	002821,凯莱英,4.75%,1.65,283.29
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	300725,药石科技,4.40%,3.62,262.45
	003032,平安医疗健康混合,hh,2020年1季度股票投资明细,2020-03-31,	300122,智飞生物,4.31%,3.82,257.43
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	002714,牧原股份,6.64%,15.54,"1,899.38"
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,5.45%,1.40,"1,557.84"
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	601666,平煤股份,3.90%,268.40,"1,116.54"
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	002507,涪陵榨菜,3.64%,33.00,"1,040.82"
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000756,新华制药,3.53%,82.46,"1,008.53"
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000860,顺鑫农业,3.37%,15.71,964.44
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600859,王府井,3.25%,76.30,928.56
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,3.06%,1.60,876.36
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600377,宁沪高速,3.03%,88.35,867.60
	001445,华安国企改革主题灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600031,三一重工,2.79%,46.19,799.09
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	00700,腾讯控股,9.75%,2.49,865.00
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	03690,美团点评-W,7.23%,7.49,640.90
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,5.85%,34.91,519.11
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	03323,中国建材,5.74%,65.80,509.23
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	06169,宇华教育,5.71%,96.60,506.63
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	002507,涪陵榨菜,5.15%,14.48,456.70
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	06049,保利物业,5.04%,7.40,446.59
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	000656,金科股份,4.98%,55.52,441.94
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,4.98%,3.83,441.22
	006136,广发估值优势混合,hh,2020年1季度股票投资明细,2020-03-31,	002007,华兰生物,4.26%,7.88,377.61
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	002714,牧原股份,6.98%,116.54,"14,241.84"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,6.78%,25.26,"13,839.96"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	300413,芒果超媒,6.70%,313.45,"13,663.30"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,5.04%,9.26,"10,285.75"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	000063,中兴通讯,3.72%,177.38,"7,591.80"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	688111,金山办公,3.39%,30.89,"6,915.34"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	000625,长安汽车,3.01%,580.53,"6,142.01"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	002007,华兰生物,2.47%,105.22,"5,042.14"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	002127,南极电商,2.39%,421.09,"4,884.64"
	202007,南方隆元产业主题混合,hh,2020年1季度股票投资明细,2020-03-31,	300815,玉禾田,2.13%,38.21,"4,354.70"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	002568,百润股份,6.87%,111.98,"3,804.01"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000002,万科A,4.63%,99.99,"2,564.81"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,3.83%,65.73,"2,121.76"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	300750,宁德时代,3.16%,14.51,"1,746.86"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,2.68%,30.62,"1,482.62"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	002385,大北农,2.50%,160.12,"1,385.04"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600031,三一重工,2.50%,80.00,"1,384.00"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	300630,普利制药,2.31%,20.00,"1,277.20"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	002555,三七互娱,2.25%,38.18,"1,246.96"
	001140,工银总回报灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,2.06%,9.91,"1,141.63"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	000860,顺鑫农业,8.20%,36.01,"2,210.56"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	000895,双汇发展,8.02%,55.01,"2,161.79"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,7.83%,1.90,"2,110.90"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,7.59%,17.78,"2,048.26"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	002044,美年健康,7.44%,170.00,"2,007.70"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	600763,通策医疗,6.79%,17.00,"1,832.26"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,6.39%,33.00,"1,722.60"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	002555,三七互娱,6.05%,50.00,"1,633.00"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	300144,宋城演艺,5.65%,61.00,"1,523.78"
	160512,博时卓越品牌混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	000568,泸州老窖,4.92%,18.00,"1,325.70"
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,6.55%,0.59,655.49
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,5.57%,17.26,557.15
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,5.56%,8.04,556.13
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601628,中国人寿,4.26%,16.21,426.87
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.67%,3.99,367.36
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600000,浦发银行,2.95%,29.08,295.16
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,2.74%,9.17,273.82
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,2.00%,9.03,200.10
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601328,交通银行,1.78%,34.59,178.48
	005538,中航新起航灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600016,民生银行,1.78%,31.25,178.44
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,5.30%,105.69,"1,827.38"
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	600674,川投能源,2.31%,86.59,796.63
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	600886,国投电力,1.88%,81.54,647.43
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	601088,中国神华,1.81%,38.33,622.48
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	600025,华能水电,1.70%,160.59,584.55
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,1.60%,11.41,552.47
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	600298,安琪酵母,1.34%,13.08,460.42
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	603233,大参林,1.30%,7.11,447.93
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,1.20%,5.98,413.64
	006952,中银景元回报混合,hh,2020年1季度股票投资明细,2020-03-31,	601658,邮储银行,1.20%,79.66,412.63
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,4.54%,19.81,755.95
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.40%,0.66,732.26
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	600845,宝信软件,3.73%,15.63,621.34
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	300347,泰格医药,3.25%,8.44,540.58
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	300760,迈瑞医疗,3.24%,2.06,539.10
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,3.20%,35.82,532.64
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	603658,安图生物,3.08%,4.40,512.51
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	002714,牧原股份,2.92%,3.98,486.40
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	600585,海螺水泥,2.88%,8.69,479.06
	217013,招商中小盘混合,hh,2020年1季度股票投资明细,2020-03-31,	002271,东方雨虹,2.81%,13.73,467.23
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	300142,沃森生物,7.79%,150.00,"4,749.00"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	603363,傲农生物,5.66%,160.01,"3,446.61"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	002157,正邦科技,5.00%,160.00,"3,049.60"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	002124,天邦股份,4.59%,240.00,"2,798.41"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	000876,新希望,4.33%,84.00,"2,640.12"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	002555,三七互娱,3.83%,71.46,"2,333.72"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	002714,牧原股份,3.61%,18.00,"2,200.29"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	300498,温氏股份,3.45%,65.01,"2,099.73"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	300033,同花顺,3.21%,18.01,"1,955.36"
	160105,南方积极配置混合(LOF),hh,2020年1季度股票投资明细,2020-03-31,	002624,完美世界,3.12%,40.00,"1,902.00"
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,8.14%,0.39,433.29
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,7.96%,8.11,423.34
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,7.86%,6.05,418.48
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,5.95%,6.54,316.67
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	603288,海天味业,4.75%,2.02,252.84
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,4.24%,7.56,225.74
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	000895,双汇发展,4.20%,5.69,223.62
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,4.03%,1.86,214.27
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	600309,万华化学,3.74%,4.82,198.83
	007533,格林创新成长混合A,hh,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,3.08%,5.07,163.66
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600585,海螺水泥,2.51%,21.67,"1,194.02"
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,2.24%,0.96,"1,066.56"
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	000401,冀东水泥,1.96%,47.48,931.08
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,1.59%,50.77,754.95
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	000895,双汇发展,1.55%,18.73,736.09
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600600,青岛啤酒,1.53%,15.96,729.53
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,1.45%,7.50,690.23
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601238,广汽集团,1.28%,57.62,607.89
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,1.27%,34.95,604.36
	003851,中银锦利灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600383,金地集团,1.14%,38.35,540.35
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	002541,鸿路钢构,2.89%,3.27,48.98
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	002602,世纪华通,1.96%,2.68,33.10
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	300737,科顺股份,1.84%,1.67,31.18
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	603538,美诺华,1.19%,0.68,20.11
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	601607,上海医药,1.15%,1.00,19.51
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	300142,沃森生物,1.14%,0.61,19.31
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	000756,新华制药,0.64%,0.88,10.76
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	600521,华海药业,0.41%,0.27,6.94
	004914,中银证券聚瑞混合C,hh,2020年1季度股票投资明细,2020-03-31,	000538,云南白药,0.40%,0.08,6.84
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	300750,宁德时代,6.58%,28.81,"3,468.50"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	300014,亿纬锂能,5.61%,50.88,"2,956.88"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,5.21%,71.94,"2,745.16"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,4.16%,4.00,"2,192.00"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	002594,比亚迪,3.77%,33.17,"1,989.20"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.59%,20.55,"1,891.22"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	603259,药明康德,3.32%,19.38,"1,753.33"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	601012,隆基股份,3.19%,67.71,"1,681.92"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,3.01%,1.43,"1,588.73"
	000328,上投摩根转型动力灵活配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000876,新希望,3.01%,50.46,"1,585.96"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	300003,乐普医疗,6.33%,105.51,"3,821.61"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	600998,九州通,6.10%,216.65,"3,683.09"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	603456,九洲药业,5.25%,158.27,"3,174.35"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	002399,海普瑞,4.93%,144.62,"2,979.17"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	600216,浙江医药,4.93%,158.83,"2,977.98"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	300451,创业慧康,4.72%,137.71,"2,849.27"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	300573,兴齐眼药,4.06%,26.37,"2,455.31"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	02269,药明生物,3.58%,23.55,"2,162.52"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	300677,英科医疗,3.22%,41.69,"1,945.67"
	007481,华夏逸享健康混合,hh,2020年1季度股票投资明细,2020-03-31,	002365,永安药业,2.98%,163.28,"1,799.29"
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	300122,智飞生物,4.18%,1.35,90.98
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	600529,山东药玻,4.07%,2.64,88.65
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	002311,海大集团,4.01%,2.17,87.23
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	000656,金科股份,3.93%,10.74,85.49
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	002001,新和成,3.41%,2.72,74.33
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	000002,万科A,2.90%,2.46,63.10
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	002271,东方雨虹,2.77%,1.77,60.23
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.62%,1.77,57.14
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	600600,青岛啤酒,2.44%,1.16,53.02
	006528,富国优质发展混合C,hh,2020年1季度股票投资明细,2020-03-31,	002081,金螳螂,2.39%,6.34,52.05
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601872,招商轮船,0.92%,55.97,314.83
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	002311,海大集团,0.73%,6.18,248.44
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,0.65%,4.62,223.70
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601816,京沪高铁,0.63%,38.41,215.88
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,0.62%,6.60,213.05
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,0.58%,2.87,198.52
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,0.54%,12.42,184.69
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,0.51%,1.52,175.10
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601601,中国太保,0.50%,6.10,172.14
	002233,工银丰收回报灵活配置混合C,hh,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,0.49%,10.50,167.06
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	300014,亿纬锂能,6.78%,69.00,"3,579.57"
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,2.02%,206.57,"1,063.81"
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,1.50%,45.82,792.23
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,1.30%,22.92,684.39
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	601939,建设银行,1.16%,96.74,613.33
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,1.06%,8.11,560.97
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	600104,上汽集团,0.78%,20.16,413.28
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	601658,邮储银行,0.78%,79.66,412.63
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	000001,平安银行,0.62%,25.50,326.37
	002503,中银腾利混合C,hh,2020年1季度股票投资明细,2020-03-31,	002142,宁波银行,0.61%,14.03,323.52
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,5.30%,56.12,"6,465.02"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	601939,建设银行,3.98%,764.75,"4,848.52"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	002698,博实股份,3.93%,528.52,"4,798.93"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	002887,绿茵生态,3.91%,291.72,"4,766.75"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,3.41%,7.59,"4,159.32"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	600436,片仔癀,3.38%,33.19,"4,124.96"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.20%,42.37,"3,899.31"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	603239,浙江仙通,3.01%,300.48,"3,674.84"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	002511,中顺洁柔,2.97%,213.91,"3,625.83"
	008371,华安汇智精选两年持有期混合,hh,2020年1季度股票投资明细,2020-03-31,	600837,海通证券,2.96%,281.14,"3,609.83"
	530005,建信优化配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,6.35%,93.31,"10,749.39"
	530005,建信优化配置混合,hh,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,5.78%,8.81,"9,782.36"
	530005,建信优化配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,5.15%,166.99,"8,716.76"
	530005,建信优化配置混合,hh,2020年1季度股票投资明细,2020-03-31,	000568,泸州老窖,4.71%,108.33,"7,978.23"
