code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.55%,3.64,"4,049.15"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.01%,51.67,"3,574.12"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,3.25%,89.57,"2,891.32"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601211,国泰君安,3.06%,167.41,"2,725.50"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601688,华泰证券,2.52%,130.35,"2,245.86"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600837,海通证券,2.32%,161.10,"2,068.52"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,2.27%,38.68,"2,019.14"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,1.94%,45.17,"1,723.69"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,1.80%,108.00,"1,605.91"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,1.70%,13.14,"1,513.73"
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,3.08%,24.32,420.49
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,3.07%,18.90,418.82
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.94%,12.42,400.92
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,2.92%,77.25,397.84
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	601668,中国建筑,2.90%,75.17,396.15
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600585,海螺水泥,2.89%,7.16,394.47
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,2.85%,24.44,388.84
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,2.84%,3.36,387.42
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,2.79%,25.64,381.27
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,2.74%,7.17,374.27
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,5.45%,10.15,702.08
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.22%,0.49,544.39
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.61%,10.43,336.68
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,2.21%,3.09,284.78
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,1.89%,4.67,243.77
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,1.78%,4.75,229.75
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,1.73%,14.05,223.51
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,1.70%,1.90,218.88
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,1.55%,9.03,200.10
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,1.39%,5.99,178.73
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600745,闻泰科技,1.54%,2.11,214.17
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600307,酒钢宏兴,1.44%,116.69,200.71
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600901,江苏租赁,1.42%,38.88,197.88
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600557,康缘药业,1.40%,14.52,195.15
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	000519,中兵红箭,1.29%,25.68,179.25
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	000807,云铝股份,1.19%,42.87,165.91
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	601966,玲珑轮胎,1.18%,8.30,164.19
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	000039,中集集团,1.15%,20.73,159.80
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	002233,塔牌集团,1.14%,12.86,158.95
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	601975,招商南油,1.12%,62.71,155.51
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,8.27%,44.21,"1,686.98"
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002555,三七互娱,6.47%,40.43,"1,320.44"
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002463,沪电股份,5.54%,47.74,"1,130.48"
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002142,宁波银行,5.20%,46.02,"1,061.22"
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,5.17%,0.95,"1,055.45"
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	603444,吉比特,4.67%,2.32,952.10
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	300003,乐普医疗,4.53%,25.53,924.70
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,4.32%,7.65,881.28
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	300413,芒果超媒,4.12%,19.25,839.30
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	600031,三一重工,4.03%,47.46,821.06
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	600521,华海药业,1.56%,77.00,"1,978.90"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	000002,万科A,1.52%,75.00,"1,923.81"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	603882,金域医学,1.51%,34.01,"1,914.16"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,1.48%,58.01,"1,872.44"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,1.47%,125.00,"1,858.75"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	601128,常熟银行,1.46%,270.00,"1,846.83"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	001979,招商蛇口,1.43%,110.02,"1,813.18"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	000001,平安银行,1.41%,140.00,"1,792.00"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	600026,中远海能,1.30%,220.00,"1,650.00"
	003986,申万菱信中证500指数优选增强A,gp,2020年1季度股票投资明细,2020-03-31,	603233,大参林,1.29%,26.00,"1,638.00"
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	603977,国泰集团,1.46%,4.74,45.27
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	002846,英联股份,1.34%,1.56,41.64
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	000023,深天地A,1.26%,2.71,38.92
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	300313,天山生物,1.24%,7.31,38.52
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	002882,金龙羽,1.19%,3.56,36.95
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	000720,新能泰山,1.19%,6.98,36.85
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	002457,青龙管业,1.19%,4.55,36.81
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	300140,中环装备,1.19%,3.25,36.79
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	603878,武进不锈,1.18%,3.24,36.58
	003366,浙商汇金中证转型成长指数,gp,2020年1季度股票投资明细,2020-03-31,	600693,东百集团,1.18%,7.29,36.52
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600763,通策医疗,1.50%,0.48,51.73
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	603444,吉比特,1.42%,0.12,49.25
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	300529,健帆生物,1.42%,0.52,49.23
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	300418,昆仑万维,1.28%,2.49,44.32
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	300014,亿纬锂能,1.24%,0.74,43.00
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601966,玲珑轮胎,1.24%,2.16,42.70
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	300058,蓝色光标,1.24%,7.53,42.70
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	002690,美亚光电,1.23%,1.13,42.62
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	002463,沪电股份,1.22%,1.78,42.15
	005966,安信中证500指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600779,水井坊,1.21%,0.97,41.76
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	600521,华海药业,1.56%,77.00,"1,978.90"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	000002,万科A,1.52%,75.00,"1,923.81"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	603882,金域医学,1.51%,34.01,"1,914.16"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,1.48%,58.01,"1,872.44"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,1.47%,125.00,"1,858.75"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	601128,常熟银行,1.46%,270.00,"1,846.83"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	001979,招商蛇口,1.43%,110.02,"1,813.18"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	000001,平安银行,1.41%,140.00,"1,792.00"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	600026,中远海能,1.30%,220.00,"1,650.00"
	007794,申万菱信中证500指数优选增强C,gp,2020年1季度股票投资明细,2020-03-31,	603233,大参林,1.29%,26.00,"1,638.00"
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	600763,通策医疗,1.50%,0.48,51.73
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	603444,吉比特,1.42%,0.12,49.25
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	300529,健帆生物,1.42%,0.52,49.23
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	300418,昆仑万维,1.28%,2.49,44.32
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	300014,亿纬锂能,1.24%,0.74,43.00
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	601966,玲珑轮胎,1.24%,2.16,42.70
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	300058,蓝色光标,1.24%,7.53,42.70
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002690,美亚光电,1.23%,1.13,42.62
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002463,沪电股份,1.22%,1.78,42.15
	005965,安信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	600779,水井坊,1.21%,0.97,41.76
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	300418,昆仑万维,2.26%,72.07,"1,282.85"
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002174,游族网络,2.20%,66.43,"1,248.23"
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	603517,绝味食品,1.97%,21.66,"1,121.04"
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002028,思源电气,1.82%,57.41,"1,033.95"
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002233,塔牌集团,1.81%,83.02,"1,026.13"
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	300496,中科创达,1.06%,11.45,601.13
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002080,中材科技,0.98%,48.84,554.82
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002511,中顺洁柔,0.62%,20.63,349.68
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002850,科达利,0.53%,7.22,301.73
	002510,申万菱信中证500指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	002107,沃华医药,0.52%,27.46,294.37
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,6.56%,38.66,"3,557.52"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,6.03%,2.94,"3,270.01"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,5.77%,104.73,"3,127.37"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,5.25%,179.12,"2,849.80"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,5.04%,39.54,"2,735.11"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,4.37%,73.36,"2,368.06"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	600016,民生银行,4.36%,414.64,"2,367.61"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,4.33%,455.75,"2,347.13"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	002415,海康威视,3.72%,72.27,"2,016.44"
	217027,招商央视财经50指数A,gp,2020年1季度股票投资明细,2020-03-31,	000002,万科A,3.52%,74.49,"1,910.70"
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,5.91%,33.90,"2,344.76"
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.35%,1.55,"1,727.27"
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.62%,32.20,"1,039.27"
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,2.24%,9.67,889.49
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,1.97%,15.01,783.55
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,1.85%,15.16,734.22
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,1.82%,45.43,722.71
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,1.76%,6.07,699.03
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,1.43%,19.07,569.39
	006939,鹏华沪深300指数(LOF)C,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,1.41%,25.26,559.76
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	603517,绝味食品,1.50%,175.91,"9,103.18"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	600745,闻泰科技,1.49%,89.40,"9,073.84"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	300529,健帆生物,1.41%,90.39,"8,556.88"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	300014,亿纬锂能,1.38%,144.66,"8,406.30"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	002463,沪电股份,1.31%,335.65,"7,948.19"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	603233,大参林,1.20%,116.30,"7,327.08"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	000547,航天发展,1.20%,542.72,"7,299.58"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	002028,思源电气,1.15%,389.28,"7,010.87"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	000877,天山股份,1.12%,600.21,"6,842.39"
	161017,富国中证500指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	601233,桐昆股份,1.12%,579.39,"6,796.29"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	002415,海康威视,8.02%,470.07,"13,115.00"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	600570,恒生电子,5.01%,93.10,"8,183.47"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	002230,科大讯飞,4.70%,222.99,"7,684.34"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	600588,用友网络,4.49%,181.36,"7,337.70"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000977,浪潮信息,3.47%,146.44,"5,678.92"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	002410,广联达,2.56%,98.02,"4,182.32"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000938,紫光股份,2.56%,118.38,"4,181.22"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	603019,中科曙光,2.44%,91.30,"3,987.21"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	002065,东华软件,2.14%,270.79,"3,498.64"
	001629,天弘中证计算机ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	300033,同花顺,2.07%,31.16,"3,384.19"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	002301,齐心集团,5.38%,163.85,"2,244.75"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,4.39%,3.34,"1,830.32"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	300767,震安科技,4.09%,23.99,"1,708.09"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	300628,亿联网络,3.91%,19.98,"1,629.80"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	300438,鹏辉能源,3.79%,71.76,"1,581.50"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,3.47%,37.98,"1,449.16"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.30%,14.94,"1,375.11"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	002127,南极电商,3.22%,115.87,"1,344.07"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	002035,华帝股份,3.16%,118.80,"1,319.87"
	001070,建信信息产业股票,gp,2020年1季度股票投资明细,2020-03-31,	603489,八方股份,2.80%,18.00,"1,170.36"
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	600519,贵州茅台,0.08%,0.01,11.83
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	601318,中国平安,0.02%,0.03,2.56
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	600036,招商银行,0.01%,0.05,1.88
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	600276,恒瑞医药,0.01%,0.02,1.75
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	603501,韦尔股份,0.01%,0.01,1.43
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	600900,长江电力,0.01%,0.06,1.10
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	600436,片仔癀,0.01%,0.01,1.10
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	603288,海天味业,0.01%,0.01,1.08
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	601166,兴业银行,0.01%,0.05,0.99
	007541,新华MSCI中国A股国际ETF联接,gp,2019年4季度股票投资明细,2019-12-31,	600745,闻泰科技,0.01%,0.01,0.93
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	002025,航天电器,5.59%,87.98,"2,138.81"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	600038,中直股份,5.48%,50.41,"2,096.49"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	002013,中航机电,5.19%,275.78,"1,988.36"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	000547,航天发展,5.16%,146.73,"1,973.46"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	600372,中航电子,5.11%,151.37,"1,955.76"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	002664,长鹰信质,5.08%,143.92,"1,944.36"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	300065,海兰信,4.97%,187.67,"1,902.96"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	600990,四创电子,4.96%,51.23,"1,897.56"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	300114,中航电测,4.91%,186.02,"1,880.61"
	002983,长信国防军工量化混合A,hh,2020年1季度股票投资明细,2020-03-31,	300034,钢研高纳,4.86%,130.00,"1,860.31"
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	300043,星辉娱乐,1.21%,3.09,12.02
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	603315,福鞍股份,1.01%,0.94,9.97
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	603318,派思股份,0.98%,1.41,9.71
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	002699,美盛文化,0.91%,1.87,8.98
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	300724,捷佳伟创,0.84%,0.18,8.34
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	300590,移为通信,0.83%,0.21,8.18
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	300341,麦克奥迪,0.81%,0.97,8.03
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	300291,华录百纳,0.77%,1.58,7.62
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	601058,赛轮轮胎,0.74%,1.95,7.34
	005515,银华中小市值量化优选A,gp,2020年1季度股票投资明细,2020-03-31,	603661,恒林股份,0.73%,0.21,7.27
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	002415,海康威视,5.31%,15.31,427.15
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	600050,中国联通,5.26%,81.02,422.92
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,5.06%,4.42,406.77
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.52%,0.33,363.30
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	000063,中兴通讯,4.24%,7.97,341.12
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,4.23%,66.11,340.47
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	000538,云南白药,4.22%,3.96,338.94
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.19%,4.87,336.86
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,4.18%,15.18,336.49
	001162,前海开源优势蓝筹股票A,gp,2020年1季度股票投资明细,2020-03-31,	000001,平安银行,4.14%,26.02,333.06
	005516,银华中小市值量化优选C,gp,2020年1季度股票投资明细,2020-03-31,	300043,星辉娱乐,1.21%,3.09,12.02
	005516,银华中小市值量化优选C,gp,2020年1季度股票投资明细,2020-03-31,	603315,福鞍股份,1.01%,0.94,9.97
